row_index,game_id,move_index,score
0,18,0,0
1,18,1,0
2,18,2,4
3,18,3,4
4,18,4,12
5,18,5,12
6,18,6,16
7,18,7,24
8,18,8,24
9,18,9,24
10,18,10,24
11,18,11,28
12,18,12,28
13,18,13,32
14,18,14,32
15,18,15,40
16,18,16,40
17,18,17,68
18,18,18,72
19,18,19,84
20,18,20,100
21,18,21,100
22,18,22,104
23,18,23,108
24,18,24,116
25,18,25,116
26,18,26,124
27,18,27,124
28,18,28,124
29,18,29,132
30,18,30,136
31,18,31,152
32,18,32,192
33,18,33,208
34,18,34,208
35,18,35,212
36,18,36,224
37,18,37,224
38,18,38,224
39,18,39,228
40,18,40,228
41,18,41,232
42,18,42,248
43,18,43,264
44,18,44,296
45,18,45,296
46,18,46,300
47,18,47,304
48,18,48,304
49,18,49,316
50,18,50,316
51,18,51,332
52,18,52,336
53,18,53,344
54,18,54,348
55,18,55,372
56,18,56,372
57,18,57,404
58,18,58,408
59,18,59,472
60,18,60,476
61,18,61,476
62,18,62,484
63,18,63,488
64,18,64,488
65,18,65,488
66,18,66,488
67,18,67,508
68,18,68,516
69,18,69,516
70,18,70,520
71,18,71,532
72,18,72,532
73,18,73,544
74,18,74,548
75,18,75,548
76,18,76,552
77,18,77,584
78,18,78,616
79,18,79,616
80,18,80,620
81,18,81,660
82,18,82,664
83,18,83,664
84,18,84,668
85,18,85,668
86,18,86,736
87,18,87,744
88,18,88,744
89,18,89,768
90,18,90,800
91,18,91,804
92,18,92,812
93,18,93,812
94,18,94,820
95,18,95,828
96,18,96,844
97,18,97,848
98,18,98,976
99,18,99,984
100,18,100,992
101,18,101,996
102,18,102,996
103,18,103,1028
104,18,104,1060
105,18,105,1060
106,18,106,1064
107,18,107,1064
108,18,108,1064
109,18,109,1072
110,18,110,1072
111,18,111,1084
112,18,112,1108
113,18,113,1208
114,18,114,1208
115,18,115,1216
116,18,116,1236
117,18,117,1236
118,18,118,1240
119,18,119,1240
120,18,120,1244
121,18,121,1248
122,18,122,1252
123,18,123,1260
124,18,124,1280
125,18,125,1288
126,18,126,1288
127,18,127,1296
128,18,128,1300
129,18,129,1304
130,18,130,1316
131,18,131,1316
132,18,132,1316
133,18,133,1320
134,18,134,1320
135,18,135,1324
136,18,136,1324
137,18,137,1344
138,18,138,1344
139,18,139,1344
140,18,140,1348
141,18,141,1348
142,18,142,1356
143,18,143,1372
144,18,144,1376
145,18,145,1384
146,18,146,1400
147,18,147,1404
148,18,148,1412
149,18,149,1432
