row_index,game_id,move_index,score
0,0,0,0
1,0,1,0
2,0,2,4
3,0,3,4
4,0,4,4
5,0,5,8
6,0,6,20
7,0,7,20
8,0,8,24
9,0,9,28
10,0,10,28
11,0,11,28
12,0,12,36
13,0,13,36
14,0,14,60
15,0,15,68
16,0,16,68
17,0,17,72
18,0,18,72
19,0,19,72
20,0,20,76
21,0,21,84
22,0,22,100
23,0,23,104
24,0,24,104
25,0,25,108
26,0,26,108
27,0,27,120
28,0,28,128
29,0,29,148
30,0,30,180
31,0,31,180
32,0,32,184
33,0,33,184
34,0,34,184
35,0,35,200
36,0,36,212
37,0,37,212
38,0,38,212
39,0,39,212
40,0,40,216
41,0,41,240
42,0,42,240
43,0,43,244
44,0,44,244
45,0,45,252
46,0,46,252
47,0,47,268
48,0,48,272
49,0,49,288
50,0,50,332
51,0,51,332
52,0,52,340
53,0,53,404
54,0,54,404
55,0,55,404
56,0,56,404
57,0,57,404
58,0,58,412
59,0,59,416
60,0,60,428
61,0,61,444
62,0,62,464
63,0,63,464
64,0,64,464
65,0,65,464
66,0,66,468
67,0,67,476
68,0,68,492
69,0,69,524
70,0,70,524
71,0,71,524
72,0,72,540
73,0,73,556
74,0,74,556
75,0,75,560
76,0,76,560
77,0,77,572
78,0,78,580
79,0,79,596
80,0,80,600
81,0,81,612
82,0,82,612
83,0,83,616
84,0,84,616
85,0,85,620
86,0,86,620
87,0,87,632
88,0,88,648
89,0,89,680
90,0,90,748
91,0,91,748
92,0,92,752
93,0,93,752
94,0,94,756
95,0,95,904
96,0,96,904
97,0,97,932
98,0,98,932
99,0,99,940
100,0,100,976
101,0,101,976
102,0,102,976
103,0,103,988
104,0,104,1004
105,0,105,1044
106,0,106,1044
107,0,107,1048
108,0,108,1112
109,0,109,1112
110,0,110,1120
111,0,111,1124
112,0,112,1124
113,0,113,1124
114,0,114,1128
115,0,115,1136
116,0,116,1140
117,0,117,1144
118,0,118,1148
119,0,119,1152
120,0,120,1160
121,0,121,1176
122,0,122,1180
123,0,123,1184
124,0,124,1192
125,0,125,1204
126,0,126,1236
127,0,127,1236
128,0,128,1240
129,0,129,1276
130,0,130,1284
131,0,131,1284
132,0,132,1292
133,0,133,1308
134,0,134,1312
135,0,135,1316
136,0,136,1324
137,0,137,1332
138,0,138,1348
139,0,139,1380
140,0,140,1448
141,0,141,1584
142,0,142,1844
143,0,143,1844
144,0,144,1848
145,0,145,1856
146,0,146,1864
147,0,147,1864
148,0,148,1864
149,0,149,1868
150,0,150,1868
151,0,151,1892
152,0,152,1900
153,0,153,1920
154,0,154,1924
155,0,155,1932
156,0,156,1936
157,0,157,1936
158,0,158,1936
159,0,159,1976
160,0,160,1980
161,0,161,1988
162,0,162,1992
163,0,163,1996
164,0,164,2012
165,0,165,2012
166,0,166,2016
167,0,167,2020
168,0,168,2032
169,0,169,2048
170,0,170,2048
171,0,171,2092
172,0,172,2156
173,0,173,2156
174,0,174,2160
175,0,175,2164
176,0,176,2164
177,0,177,2176
178,0,178,2180
179,0,179,2188
180,0,180,2188
181,0,181,2192
182,0,182,2208
183,0,183,2232
184,0,184,2248
185,0,185,2252
186,0,186,2256
187,0,187,2256
188,0,188,2260
189,0,189,2268
190,0,190,2268
191,0,191,2272
192,0,192,2280
193,0,193,2300
194,0,194,2332
195,0,195,2336
196,0,196,2336
197,0,197,2348
198,0,198,2356
199,0,199,2360
200,0,200,2360
201,0,201,2364
202,0,202,2372
203,0,203,2388
204,0,204,2392
205,0,205,2400
206,0,206,2408
