row_index,game_id,move_index,score
0,19,0,0
1,19,1,0
2,19,2,4
3,19,3,4
4,19,4,4
5,19,5,4
6,19,6,4
7,19,7,16
8,19,8,20
9,19,9,24
10,19,10,24
11,19,11,32
12,19,12,36
13,19,13,44
14,19,14,44
15,19,15,64
16,19,16,68
17,19,17,76
18,19,18,76
19,19,19,76
20,19,20,84
21,19,21,92
22,19,22,108
23,19,23,140
24,19,24,144
25,19,25,152
26,19,26,168
27,19,27,176
28,19,28,176
29,19,29,176
30,19,30,180
31,19,31,192
32,19,32,200
33,19,33,200
34,19,34,200
35,19,35,208
36,19,36,208
37,19,37,212
38,19,38,212
39,19,39,232
40,19,40,240
41,19,41,240
42,19,42,240
43,19,43,240
44,19,44,252
45,19,45,268
46,19,46,280
47,19,47,296
48,19,48,336
49,19,49,352
50,19,50,352
51,19,51,416
52,19,52,432
53,19,53,436
54,19,54,436
55,19,55,436
56,19,56,440
57,19,57,444
58,19,58,456
59,19,59,464
60,19,60,468
61,19,61,480
62,19,62,480
63,19,63,480
64,19,64,480
65,19,65,500
66,19,66,504
67,19,67,544
68,19,68,544
69,19,69,548
70,19,70,552
71,19,71,552
72,19,72,552
73,19,73,556
74,19,74,568
75,19,75,568
76,19,76,588
77,19,77,628
78,19,78,628
79,19,79,696
80,19,80,704
81,19,81,704
82,19,82,712
83,19,83,716
84,19,84,716
85,19,85,716
86,19,86,716
87,19,87,724
88,19,88,744
89,19,89,748
90,19,90,756
91,19,91,756
92,19,92,776
93,19,93,784
94,19,94,792
95,19,95,808
96,19,96,812
97,19,97,816
98,19,98,816
99,19,99,852
100,19,100,852
101,19,101,860
102,19,102,864
103,19,103,876
104,19,104,896
105,19,105,896
106,19,106,896
107,19,107,912
108,19,108,928
109,19,109,928
110,19,110,928
111,19,111,932
112,19,112,936
113,19,113,940
114,19,114,952
115,19,115,964
116,19,116,964
117,19,117,964
118,19,118,1004
119,19,119,1020
120,19,120,1084
121,19,121,1216
122,19,122,1252
123,19,123,1260
124,19,124,1280
125,19,125,1312
126,19,126,1316
127,19,127,1316
128,19,128,1320
129,19,129,1336
130,19,130,1340
131,19,131,1356
132,19,132,1360
133,19,133,1368
134,19,134,1384
135,19,135,1392
136,19,136,1392
137,19,137,1492
138,19,138,1500
139,19,139,1500
140,19,140,1500
141,19,141,1504
142,19,142,1508
143,19,143,1516
144,19,144,1516
145,19,145,1656
146,19,146,1656
147,19,147,1656
148,19,148,1656
149,19,149,1936
150,19,150,1936
151,19,151,1936
152,19,152,1964
153,19,153,1968
154,19,154,1968
155,19,155,1980
156,19,156,1988
157,19,157,1992
158,19,158,1996
159,19,159,1996
160,19,160,1996
161,19,161,1996
162,19,162,2000
163,19,163,2004
164,19,164,2004
165,19,165,2008
166,19,166,2020
167,19,167,2020
