row_index,game_id,move_index,score
0,8,0,0
1,8,1,0
2,8,2,4
3,8,3,4
4,8,4,4
5,8,5,4
6,8,6,8
7,8,7,16
8,8,8,20
9,8,9,24
10,8,10,36
11,8,11,36
12,8,12,52
13,8,13,56
14,8,14,56
15,8,15,68
16,8,16,76
17,8,17,76
18,8,18,76
19,8,19,76
20,8,20,80
21,8,21,84
22,8,22,116
23,8,23,116
24,8,24,116
25,8,25,116
26,8,26,120
27,8,27,120
28,8,28,124
29,8,29,128
30,8,30,136
31,8,31,140
32,8,32,172
33,8,33,204
34,8,34,208
35,8,35,208
36,8,36,208
37,8,37,208
38,8,38,208
39,8,39,212
40,8,40,212
41,8,41,212
42,8,42,212
43,8,43,216
44,8,44,236
45,8,45,264
46,8,46,296
47,8,47,300
48,8,48,300
49,8,49,300
50,8,50,320
51,8,51,320
52,8,52,320
53,8,53,324
54,8,54,340
55,8,55,344
56,8,56,364
57,8,57,372
58,8,58,372
59,8,59,376
60,8,60,416
61,8,61,416
62,8,62,436
63,8,63,448
64,8,64,448
65,8,65,448
66,8,66,452
67,8,67,516
68,8,68,516
69,8,69,516
70,8,70,524
71,8,71,536
72,8,72,540
73,8,73,548
74,8,74,564
75,8,75,564
76,8,76,564
77,8,77,564
78,8,78,568
79,8,79,572
80,8,80,588
81,8,81,588
82,8,82,608
83,8,83,648
84,8,84,648
85,8,85,648
86,8,86,724
87,8,87,728
88,8,88,728
89,8,89,860
90,8,90,876
91,8,91,912
92,8,92,920
93,8,93,932
94,8,94,940
95,8,95,956
96,8,96,980
97,8,97,992
98,8,98,992
99,8,99,992
100,8,100,996
101,8,101,996
102,8,102,996
103,8,103,1000
104,8,104,1008
105,8,105,1016
106,8,106,1032
107,8,107,1036
108,8,108,1036
109,8,109,1044
110,8,110,1060
111,8,111,1060
112,8,112,1060
113,8,113,1060
