row_index,game_id,move_index,score
0,6,0,0
1,6,1,0
2,6,2,4
3,6,3,4
4,6,4,8
5,6,5,16
6,6,6,16
7,6,7,16
8,6,8,20
9,6,9,28
10,6,10,44
11,6,11,44
12,6,12,52
13,6,13,52
14,6,14,56
15,6,15,64
16,6,16,68
17,6,17,72
18,6,18,72
19,6,19,76
20,6,20,88
21,6,21,88
22,6,22,88
23,6,23,88
24,6,24,96
25,6,25,104
26,6,26,104
27,6,27,108
28,6,28,116
29,6,29,116
30,6,30,116
31,6,31,152
32,6,32,188
33,6,33,200
34,6,34,200
35,6,35,200
36,6,36,200
37,6,37,204
38,6,38,208
39,6,39,208
40,6,40,212
41,6,41,212
42,6,42,212
43,6,43,216
44,6,44,216
45,6,45,228
46,6,46,252
47,6,47,296
48,6,48,304
49,6,49,320
50,6,50,324
51,6,51,324
52,6,52,332
53,6,53,400
54,6,54,404
55,6,55,428
56,6,56,428
57,6,57,428
58,6,58,472
59,6,59,480
60,6,60,504
61,6,61,504
62,6,62,508
63,6,63,508
64,6,64,508
65,6,65,512
66,6,66,512
67,6,67,536
68,6,68,536
69,6,69,548
70,6,70,552
71,6,71,564
72,6,72,576
73,6,73,576
74,6,74,580
75,6,75,596
76,6,76,656
77,6,77,656
78,6,78,656
79,6,79,656
80,6,80,724
81,6,81,864
82,6,82,864
83,6,83,884
84,6,84,884
85,6,85,916
86,6,86,928
87,6,87,936
88,6,88,936
89,6,89,952
90,6,90,956
91,6,91,960
92,6,92,972
93,6,93,972
94,6,94,972
95,6,95,980
96,6,96,980
97,6,97,980
98,6,98,988
99,6,99,988
100,6,100,996
101,6,101,996
102,6,102,1000
103,6,103,1028
104,6,104,1028
105,6,105,1036
106,6,106,1052
107,6,107,1088
108,6,108,1088
109,6,109,1088
110,6,110,1092
111,6,111,1100
112,6,112,1104
113,6,113,1104
114,6,114,1108
115,6,115,1108
116,6,116,1112
117,6,117,1120
118,6,118,1120
119,6,119,1148
120,6,120,1148
121,6,121,1152
122,6,122,1152
